1435547414000.0,2110.381103515625
1435547415000.0,2110.381103515625
1435547416000.0,1930.783935546875
1435547417000.0,2022.1416015625
1435547418000.0,2149.5625
1435547419000.0,2103.0068359375
1435547420000.0,2135.138916015625
1435547421000.0,2074.765625
1435547422000.0,2022.3150634765625
1435547423000.0,1976.47607421875
1435547424000.0,1933.2884521484375
1435547425000.0,2063.66162109375
1435547426000.0,2063.339599609375
1435547427000.0,2119.736328125
1435547428000.0,2102.814208984375
1435547429000.0,1985.766357421875
1435547430000.0,2021.07373046875
1435547431000.0,1875.9132080078125
1435547432000.0,2070.42578125
1435547434000.0,2070.854736328125
1435547435000.0,2082.95166015625
1435547436000.0,1857.398193359375
1435547437000.0,1943.5003662109375
1435547439000.0,1886.9859619140625
1435547440000.0,1960.2939453125
1435547441000.0,2115.13232421875
1435547442000.0,2147.76513671875
1435547444000.0,2124.53955078125
1435547445000.0,1855.216064453125
1435547446000.0,1651.744140625
1435547447000.0,1634.838623046875
1435547448000.0,1634.00439453125
1435547449000.0,1633.4112548828125
1435547450000.0,1632.5771484375
1435547451000.0,1631.9788818359375
1435547452000.0,1631.385498046875
1435547453000.0,1630.6240234375
1435547454000.0,1629.9534912109375
1435547455000.0,1629.3323974609375
1435547456000.0,1628.2777099609375
1435547457000.0,1627.548583984375
1435547458000.0,1626.807861328125
1435547459000.0,1626.433349609375
1435547460000.0,1625.69921875
1435547461000.0,1624.7388916015625
1435547462000.0,1624.185791015625
1435547463000.0,1623.2203369140625
1435547464000.0,1622.960205078125
1435547466000.0,1622.41357421875
1435547467000.0,1633.82421875
1435547474000.0,1629.3798828125
1435547475000.0,1628.994384765625
1435547477000.0,1628.19482421875
1435547479000.0,1627.00390625
1435547480000.0,1626.061767578125
1435547481000.0,1625.6932373046875
1435547482000.0,1625.6932373046875
1435547483000.0,1625.3046875
1435547484000.0,1625.2601318359375
1435547485000.0,1625.2879638671875
1435547486000.0,1624.91015625
1435547487000.0,1624.5782470703125
1435547488000.0,1624.6552734375
1435547489000.0,1624.4683837890625
1435547490000.0,1623.910888671875
1435547491000.0,1623.94140625
1435547492000.0,1623.869384765625
1435547493000.0,1623.95263671875
1435547494000.0,1624.2001953125
1435547495000.0,1624.32958984375
1435547496000.0,1623.653076171875
1435547497000.0,1623.2890625
1435547498000.0,1622.725830078125
1435547500000.0,1622.7618408203125
1435547501000.0,1622.396728515625
1435547502000.0,1621.667236328125
1435547503000.0,1621.086181640625
1435547504000.0,1620.46142578125
1435547506000.0,1620.359375
1435547507000.0,1619.81689453125
1435547508000.0,1619.8544921875
1435547509000.0,1619.982177734375
1435547511000.0,1620.03759765625
1435547512000.0,1620.748291015625
1435547513000.0,1621.13232421875
1435547514000.0,1620.7213134765625
1435547515000.0,1620.2955322265625
1435547516000.0,1620.153076171875
1435547517000.0,1619.693603515625
1435547518000.0,1619.83740234375
1435547519000.0,1620.415771484375
1435547520000.0,1638.3392333984375
1435547521000.0,1638.331298828125
1435547522000.0,1638.0157470703125
1435547523000.0,1637.8851318359375
1435547524000.0,1637.405029296875
1435547525000.0,1636.69189453125
1435547526000.0,1754.743408203125
1435547527000.0,1883.841064453125
1435547534000.0,1986.3946533203125
1435547535000.0,1986.10693359375
1435547536000.0,1985.4208984375
1435547537000.0,1984.97314453125
1435547539000.0,1984.1094970703125
1435547540000.0,1973.1243896484375
1435547541000.0,1973.154296875
1435547542000.0,1973.2939453125
1435547544000.0,1973.009033203125
1435547545000.0,1972.48193359375
1435547546000.0,1972.4156494140625
1435547547000.0,1972.880126953125
1435547548000.0,1972.89013671875
1435547549000.0,1972.131591796875
1435547550000.0,1971.958251953125
1435547551000.0,1971.7457275390625
1435547552000.0,1971.563720703125
1435547553000.0,1971.806884765625
1435547554000.0,1971.8995361328125
1435547555000.0,1971.8524169921875
1435547556000.0,1971.8128662109375
1435547557000.0,1972.03955078125
1435547558000.0,1972.220947265625
1435547559000.0,1972.5291748046875
1435547560000.0,1973.28857421875
1435547561000.0,1973.091552734375
1435547562000.0,1973.1015625
1435547563000.0,1973.083740234375
1435547565000.0,1972.528564453125
1435547566000.0,1972.48828125
1435547567000.0,1972.134521484375
1435547568000.0,1972.176513671875
1435547570000.0,1972.04443359375
1435547572000.0,1972.59033203125
1435547573000.0,1972.8232421875
1435547574000.0,1973.16943359375
1435547576000.0,1973.3201904296875
1435547577000.0,1973.801513671875
1435547578000.0,1974.92578125
1435547579000.0,1975.2716064453125
1435547580000.0,1975.2353515625
1435547581000.0,1975.134521484375
1435547582000.0,1975.28515625
1435547583000.0,1975.752685546875
1435547584000.0,1976.032470703125
1435547585000.0,1975.850341796875
1435547586000.0,1976.08154296875
1435547587000.0,1976.1900634765625
1435547588000.0,1976.296630859375
1435547594000.0,1978.2041015625
1435547595000.0,1978.2359619140625
1435547596000.0,1978.4979248046875
1435547598000.0,1978.366943359375
1435547599000.0,1978.143310546875
1435547600000.0,1978.44970703125
1435547601000.0,1978.482666015625
1435547603000.0,1978.671142578125
1435547605000.0,1978.787109375
1435547606000.0,1978.991943359375
1435547607000.0,1979.6995849609375
1435547609000.0,1980.22607421875
1435547610000.0,1980.2952880859375
1435547611000.0,1980.0831298828125
1435547612000.0,1980.076171875
1435547614000.0,1979.413818359375
1435547615000.0,1978.865966796875
1435547616000.0,1978.3861083984375
1435547617000.0,1978.0419921875
1435547618000.0,1977.8505859375
1435547619000.0,1978.18603515625
1435547620000.0,1978.4931640625
1435547621000.0,1978.5828857421875
1435547622000.0,1978.6806640625
1435547623000.0,1978.973388671875
